char_id,name,jp_name,main_color,side_color,type1,type2,voice_trans,updated_at,link_name
1045,Lovestruck Rulue,恋するルルー,Red,,Attack,Single,V1012,1702266742768,Lovestruck Rulue
1298,Princess Ringo,ひめりんご,Red,Green,Balance,Single,V1018,1684754419347,Princess Ringo
2344,Made Guide Greap,メイドガイド・グリープ,Blue,Red,Balance,Single,,1708328786094,Made Guide Greap
1023,Oniko,おに子,Red,,Balance,Single,,1686318640579,Oniko
1206,Red Cuprisu,あかいカップリス,Red,,Attack,Single,,1686228020377,Cuprisu/Red
4304,Lupinrisu,ルパンリス,Yellow,,Balance,Single,,1686271226694,Lupinrisu/Yellow
1254,Mikurisu,ミクリス,Red,,Balance,Single,,1686271828378,Mikurisu/Red
1283,P5 Paprisu,P5パプリス,Red,,Balance,Single,,1686271828442,P5 Paprisu
1308,Paprisu Sarada,皿田パプリス,Red,,Balance,Single,,1686271828537,Paprisu Sarada/Red
1410,Milky Paprisu,ミルキィパプリス,Red,,Balance,Single,,1686271828836,Milky Paprisu/Red
1070,Nia,ニア,Red,,Attack,Single,,1693115616831,Nia
1071,Osa,オサ,Red,,Balance,Single,,1710446284612,Osa
1101,Meili,メイリィ,Red,,Recover,Single,V1101,1710429470047,Meili
1085,Mio,ミオ,Red,,HP,Single,,1705026867002,Mio
1033,Monica,モニカ,Red,,HP,Single,V1033,1710431873186,Monica
1407,Nozomi Yumehara,夢原のぞみ,Red,,Attack,Single,,1699358715797,Nozomi Yumehara
1366,Neko Musume,ねこ娘,Red,,Attack,Single,V1366,1688978073425,Neko Musume
1124,Pafair,パフェル,Red,,Balance,Single,,1701400774493,Pafair
4073,Lumir,ルミール,Yellow,,HP,Single,,1706852345246,Lumir
1418,Puck,パック,Red,,Attack,Single,V1418,1693398238484,Puck
1086,Nero,ネロ,Red,,Balance,Single,V1086,1704891821497,Nero
1282,Nero ver. P5,ネロ ver.P5,Red,,Balance,Single,V1086,1691288433490,Nero ver. P5
1172,Nyevus,ナイヴァス,Red,,Recover,Single,,1697602292559,Nyevus
4070,Kish,キッシュ,Yellow,,Attack,Single,,1701199736172,Kish
1093,Miyabi,ミヤビ,Red,Green,HP,Single,V1093,1694817984610,Miyabi
1250,MEIKO,MEIKO,Red,,Attack,Single,,1708877483905,MEIKO
1018,Ringo,りんご,Red,,Balance,Single,V1018,1698060153139,Ringo
1080,Momo,モモ,Red,,Balance,Single,,1697923935754,Momo
1061,Nanao,ナナオ,Red,,Attack,Single,,1703909832503,Nanao
1262,Popping Amitie,ポップなアミティ,Red,Blue,Balance,Single,V1010,1710603500261,Popping Amitie
1032,Minoa,ミノア,Red,,HP,Single,V1032,1710431872341,Minoa
1065,Pon'emus,ポンエムシ,Red,,HP,Single,,1710445076881,Pon'emus
1134,Hjorm,ヒヨルム,Red,,Attack,Single,,1702788235956,Hjorm
1015,Red Umiushi,レッドうみうし,Red,,Balance,Single,,1710183373728,Umiushi/Red
4052,Himarie,ヒマリー,Yellow,,Balance,Single,,1710191178681,Himarie
1056,Red Caballoon,あかいカバルーン,Red,,HP,Single,,1710192379671,Caballoon/Red
4425,Legamünt ver. Horobi,レガムント ver.滅,Yellow,Purple,Balance,Single,V4203,1641256467571,Legamünt ver. Horobi
1324,Professor Daijoubu,ダイジョーブ博士,Red,,Recover,Single,,1641256468191,Professor Daijoubu
4078,My Melody,マイメロディ,Yellow,,HP,Single,,1641256473041,My Melody
4189,Onion Pixie (Fever),おにおん (フィーバー),Yellow,,,,,1641256473667,Onion Pixie (Fever)
1258,Postal Chico,おたよりのチコ,Red,Yellow,Recover,Single,V4029,1641256474289,Postal Chico
4215,Raffina ver. PuyoChron,ラフィーナ ver.ぷよクロ,Yellow,,Attack,Single,V4010,1641256475200,Raffina ver. PuyoChron
1281,Rebecca ver. P3,レベッカ ver.P3,Red,,Balance,Single,V1055,1641256478767,Rebecca ver. P3
1706,Red 100-point Test,赤い100点テスト,Red,,Balance,Single,,1641256478945,Red 100-point Test
1220,Red Rammit,あかラミット,Red,,Attack,Single,,1641256479496,Red Rammit
1259,Renji Abarai,阿散井恋次,Red,,Attack,Single,,1641256480531,Renji Abarai
3244,Samurai Lyude,もののふのリュード,Green,Red,Attack,Single,V3090,1641256481214,Samurai Lyude
1216,Ringo ver. PuyoChron,りんご ver.ぷよクロ,Red,,Balance,Single,V1018,1641256481390,Ringo ver. PuyoChron
1333,Ringo ver. Ulala,りんご ver.うらら,Red,,Balance,Single,V1333,1641256481746,Ringo ver. Ulala
1202,Rulue ver. Mukku,ルルー ver.ムック,Red,,Attack,Single,V1012,1641256483023,Rulue ver. Mukku
1389,Ryatafu ver. Inarizaki High,リャタフー ver.稲荷崎高校,Red,,HP,Single,V3257,1641256483641,Ryatafu ver. Inarizaki High
4256,Kikimora ver. HW,キキーモラ ver.HW,Yellow,,Attack,Single,V1024,1673650047759,Kikimora ver. HW
1289,Red Witch,あかきウィッチ,Red,Yellow,Attack,Single,V4012,1656516233673,Red Witch
1396,Ryo Hazuki,芭月涼,Red,,Attack,Single,,1659473257727,Ryo Hazuki
5342,Majo Rika,マジョリカ,Purple,,Attack,Single,,1673648848110,Majo Rika/Purple
4163,Pikari,ピカリ,Yellow,,HP,Single,,1673650047730,Pikari
3212,Santa Ringo,サンタりんご,Green,Red,Balance,Single,V1018,1641256486813,Santa Ringo
1335,Starsea Osa,星海のオサ,Red,Purple,Balance,Single,,1641256491854,Starsea Osa
1353,Sailor Pluto,セーラープルート,Red,,HP,Single,V1353,1680117738184,Sailor Pluto
5389,Manager Draco,マネージャーのドラコ,Purple,,Recover,Single,V3012,1689537952664,Manager Draco
4023,Momomo,ももも,Yellow,,Balance,Single,,1695699500405,Momomo
3165,Shurita,シュリータ,Green,Red,Recover,Single,V3165,1694266536679,Shurita
5323,Makyuurisu,魔球リス,Purple,,Balance,Single,,1686270625739,Makyuurisu/Purple
1003,Rouge Chulap,ルージュチューラップ,Red,,Balance,Single,,1710178570042,Chulap/Red
1008,Sasori Man,さそりまん,Red,,Attack,Single,,1686318640300,Sasori Man
4083,Irene,イレーヌ,Yellow,,Attack,Single,V4083,1702646019081,Irene
3344,Ringo Ando,あんどうりんご,Green,Red,Attack,Single,V3344,1698219172735,Ringo Ando
1103,Salzazo,サルザーゾ,Red,,HP,Single,,1706348862801,Salzazo
1350,Shimarisu,嶋リス,Red,,Balance,Single,,1686271828706,Shimarisu/Red
1427,Shocker Combatrisu,ショッカー戦闘員リス,Red,,Balance,Single,,1686271828930,Shocker Combatrisu/Red
4026,Lux,ルクス,Yellow,,Recover,Single,V4026,1710186375034,Lux
4021,Koru of the Holy Gate,聖ノ門のコル,Yellow,,HP,Single,,1686317438018,Koru of the Holy Gate
1012,Rulue,ルルー,Red,,Attack,Single,V1012,1697860927384,Rulue
2136,Sans,サンス,Blue,Red,HP,Single,V2136,1701313164886,Sans
1391,Shinsuke Takasugi,高杉晋助,Red,Purple,Balance,Single,V1391,1696795213529,Shinsuke Takasugi
4020,Lemonky,レモンキー,Yellow,,Balance,Single,,1710184574464,Lemonky
1002,Ruby Hotaru Ika,ルビーほたるいか,Red,,Recover,Single,,1710177969334,Hotaru Ika/Red
5094,Mao,マオ,Purple,,Recover,Single,,1702586611742,Mao
4011,Prince Salde,さかな王子（人間）,Yellow,,Recover,Single,V4011,1697809319743,Prince Salde
1419,Rafisol ver. Ram,ラフィソル ver.ラム,Red,,Recover,Single,V5146,1707948229098,Rafisol ver. Ram
1224,Shadow,シャドウ,Red,,Attack,Single,Vsonic,1687566162690,Shadow
4373,Kerorisu,ケロリス,Yellow,,Balance,Single,,1705667767800,Kerorisu/Yellow
4084,Lolo,ロロ,Yellow,,Recover,Single,,1701265754156,Lolo
5028,Mamono,まもの,Purple,,HP,Single,,1694817384381,Mamono
4171,Nature Braver Sora,大自然を巡るソラ,Yellow,,HP,Single,V4118,1702130512568,Nature Braver Sora
1028,Scylla,スキュラ,Red,,HP,Single,,1694817383988,Scylla
1135,Rosalie,ロザリー,Red,,HP,Single,,1701494990420,Rosalie
4124,Puttin,プティン,Yellow,,Balance,Single,,1701405577022,Puttin
1402,Shiftdrift Meili,ゆらめくメイリィ,Red,Yellow,Recover,Single,V1101,1701619807204,Shiftdrift Meili
1014,Red Kobbit,あかいコビット,Red,,Recover,Single,,1710182773602,Kobbit/Red
1265,Santa Feli,サンタフェーリ,Red,Purple,Attack,Single,V5018,1702910051527,Santa Feli
4037,Ingil,インギール,Yellow,,Balance,Single,V4037,1710427669129,Ingil
1133,Renka,レンカ,Red,,Recover,Single,,1703106889436,Renka
1313,Santa Sans,サンタなサンス,Red,Green,Recover,Single,,1704255530772,Santa Sans
1241,Santa Draco,サンタドラコ,Red,Green,Attack,Single,V3012,1704246528755,Santa Draco
1055,Rebecca,レベッカ,Red,,Attack,Single,V1055,1704547209555,Rebecca
4371,Kero-chan,ケロちゃん,Yellow,,Attack,Single,V4371,1705844790927,Kero-chan
4144,Lirette,リレット,Yellow,,Recover,Single,,1710443276141,Lirette
4384,Outlander Miriam,異邦の使いミリアム,Yellow,,Attack,Single,V4384,1708735237134,Outlander Miriam
4060,Merina,メリナ,Yellow,,HP,Single,,1710440875236,Merina
4245,Juushimatsu,十四松,Yellow,,HP,Single,,1641256477786,Juushimatsu
1041,Stylish Amitie,おしゃれアミティ,Red,,Balance,Single,V1010,1641256493535,Stylish Amitie
1238,Suketoudara ver. Culprit,すけとうだら ver.犯人,Red,,HP,Single,V1006,1641256493702,Suketoudara ver. Culprit
4082,Kaapo,カッポ,Yellow,,HP,Single,,1641256494427,Kaapo
184426L,Veggie Thief (Red),野菜どろぼう（赤）,Red,,NPC,--,,1641256495187,Veggie Thief (Red)
1307,Witch ver. Arale-chan,ウィッチ ver.アラレちゃん,Red,,Attack,Single,V4012,1641256495548,Witch ver. Arale-chan
3374,Sweets Hunter Lemres,スイーツハンターレムレス,Green,Red,Recover,Single,,1641256496040,Sweets Hunter Lemres
1153,Tobari,トバリ,Red,Green,HP,Single,,1641256496252,Tobari
3049,Vigorous Draco,はりきるドラコ,Green,Red,Attack,Single,V3012,1641256496829,Vigorous Draco
1319,Susumu Ikari,猪狩進,Red,,Balance,Single,,1641256498934,Susumu Ikari
1291,Sage of Verity Nero,真理の賢者ネロ,Red,,Balance,Single,V1086,1649736260125,Sage of Verity Nero
1532,,,,,,,,1656742436609,
1346,Shoyo Hinata,日向翔陽,Red,,Attack,Single,V1346,1659475057791,Shoyo Hinata
1274,Shinichi Kudo,工藤新一,Red,Blue,Attack,Single,V1274,1659536858491,Shinichi Kudo
1242,Sig ver. Kitty,シグ ver.キティ,Red,Blue,Recover,Single,V2010,1661341090361,Sig ver. Kitty
5112,Shaula,シャウラ,Purple,Red,Attack,Single,V5112,1666288458400,Shaula
1266,Sparkling Rulue,きらめくルルー,Red,Green,Attack,Single,V1012,1673567846716,Sparkling Rulue
3422,Ribbitie & Amitie,ケロティ＆アミティ,Green,Red,HP,Single,V3422,1673569047057,Ribbitie & Amitie
1219,Suketoudara ver. PuyoChron,すけとうだら ver.ぷよクロ,Red,,Balance,Single,V1006,1673647047745,Suketoudara ver. PuyoChron
1348,Schezo ver. Nekoma High,シェゾ ver.音駒高校,Red,,Balance,Single,V5012,1673649447390,Schezo ver. Nekoma High
5405,Milky Rose,ミルキィローズ,Purple,,Attack,Single,V5405,1678017239681,Milky Rose
5381,Squares,スクエアス,Purple,Red,HP,Single,V5381,1673650048046,Squares
1379,Suketoudara ver. PuyoTet2,すけとうだら ver.ぷよテト2,Red,,Balance,Single,V1006,1673650048079,Suketoudara ver. PuyoTet2
4114,Regulus,レグルス,Yellow,Red,HP,Single,V4114,1673650648597,Regulus
1297,Steam City Rulue,蒸気都市のルルー,Red,,Balance,Single,V1297,1678581907589,Steam City Rulue
184464L,Treasurerisu (Purple),おたからリス（紫）,Purple,,NPC,--,,1641256499126,Treasurerisu (Purple)
4334,Morolian,モロ星人,Yellow,,Balance,Single,,1641256500992,Morolian
1278,Yukiko Amagi,天城雪子,Red,,Balance,Single,V1278,1641256501414,Yukiko Amagi
3256,Tree Lemres,ツリーレムレス,Green,Red,Recover,Single,V3018,1641256502766,Tree Lemres
4106,Nukahokkori,ヌカホッコリ,Yellow,,HP,Single,,1641256503136,Nukahokkori
184442L,Veggie Thief (Purple),野菜どろぼう（紫）,Purple,,NPC,--,,1641256512871,Veggie Thief (Purple)
184460L,Treasurerisu (Red),おたからリス（赤）,Red,,NPC,--,,1641256499314,Treasurerisu (Red)
1152,Volca,ボルカ,Red,,Attack,Single,,1641256500615,Volca
4320,Player Ecolo,エコロ選手,Yellow,,HP,Single,V4022,1641256504056,Player Ecolo
1355,Splendid Julia,うららかなジュリア,Red,Yellow,Recover,Single,V1058,1680933219661,Splendid Julia
5120,Vinetta,ビネッタ,Purple,,Balance,Single,,1686573668790,Vinetta
5410,Milky Paprisu,ミルキィパプリス,Purple,,Balance,Single,,1686270625495,Milky Paprisu/Purple
5254,Mikurisu,ミクリス,Purple,,Balance,Single,,1686270625949,Mikurisu/Purple
4034,Ornate Zoh Daimaoh,華麗なるぞう大魔王,Yellow,,HP,Single,V4009,1686743493445,Ornate Zoh Daimaoh
1013,Salamander,サラマンダー,Red,,Balance,Single,V1013,1689468342915,Salamander
4028,Mummy,マミー,Yellow,,HP,Single,,1694817384235,Mummy
5040,Nekomimi Schezo,ねこみみシェゾ,Purple,,Recover,Single,V5012,1686742290926,Nekomimi Schezo
1057,Wangurumi,わんぐるみぃ,Red,,HP,Single,,1711067945818,Wangurumi
2066,Sonia,ソニア,Blue,Red,HP,Single,V2066,1700446083651,Sonia
1385,Shoyo Hinata & Tobio Kageyama,日向翔陽＆影山飛雄,Red,Purple,Attack,Single,V1385,1690252096395,Shoyo Hinata & Tobio Kageyama
5093,Shigure,シグレ,Purple,Red,HP,Single,V5093,1694817984926,Shigure
1290,Wing-spreading Minoa,はばたくミノア,Red,Blue,HP,Single,,1703866025849,Wing-spreading Minoa
1117,Tsubaki,ツバキ,Red,,Attack,Single,,1689974224736,Tsubaki
1139,Zenon,ゼノン,Red,,Recover,Single,V1139,1691335246759,Zenon
2375,Rabbit Tera-chan,うさぎのテラちゃん,Blue,Red,Balance,Single,V1107,1691336447135,Rabbit Tera-chan
5073,Perrault,ペロー,Purple,,HP,Single,,1697854925864,Perrault
1063,Setoka,セトカ,Red,,Balance,Single,,1710989938214,Setoka
1404,Unrivalled Edgar,天下無双のエドガー,Red,Green,Attack,Single,V1404,1703076284289,Unrivalled Edgar
1073,Zoltan,ゾルタン,Red,,HP,Single,,1695699500485,Zoltan
5167,Miras ver. HW,ミラス ver.HW,Purple,,HP,Single,,1698800039691,Miras ver. HW
5143,Megiddo ver. HW,メギド ver.HW,Purple,,Attack,Single,,1710429469816,Megiddo ver. HW
5056,Purple Caballoon,むらさきカバルーン,Purple,,HP,Single,,1710192379917,Caballoon/Purple
1300,Steam City Ringo,蒸気都市のりんご,Red,,Balance,Single,V1300,1705637763583,Steam City Ringo
1092,Suzaku,スザク,Red,,Attack,Single,V1092,1704549616833,Suzaku
1048,Santa Amitie,サンタアミティ,Red,,HP,Single,V1010,1702985060901,Santa Amitie
1127,Tilura,ティルラ,Red,,Balance,Single,V1127,1704242322831,Tilura
1114,Spica,スピカ,Red,Yellow,HP,Single,V1114,1704331151908,Spica
5123,Opalus,オパルス,Purple,,Attack,Single,,1705632962537,Opalus
5162,Nate,ネイト,Purple,,Recover,Single,,1706492879344,Nate
4377,Raffina ver. PuyoTet2,ラフィーナ ver.ぷよテト2,Yellow,,Attack,Single,V4010,1641256505141,Raffina ver. PuyoTet2
4238,Raffina ver. Ran,ラフィーナ ver.蘭,Yellow,,Attack,Single,V4010,1641256505325,Raffina ver. Ran
184449L,Purple Mecha Caballoon,むらさきメカカバルーン,Purple,,NPC,--,,1641256506492,Purple Mecha Caballoon
5704,Purple Puyo Choco,むらさきぷよチョコ,Purple,,Recover,Single,,1641256506885,Purple Puyo Choco
5703,Purple Puyo Jelly,むらさきぷよゼリー,Purple,,Attack,Single,,1641256507073,Purple Puyo Jelly
5142,Racas,ラーカス,Purple,,HP,Single,,1641256507254,Racas
5122,Raum,ラウム,Purple,,Attack,Single,,1641256507629,Raum
5419,Risukuma ver. Subaru,りすくま ver.スバル,Purple,,Attack,Single,V5419,1641256507927,Risukuma ver. Subaru
5376,Schezo ver. PuyoTet2,シェゾ ver.ぷよテト2,Purple,,Attack,Single,V5012,1641256508999,Schezo ver. PuyoTet2
5267,Shinji,シンジ,Purple,,Balance,Single,,1641256509880,Shinji
1272,6th Angel,第6使徒,Red,,Balance,Single,,1641256514200,6th Angel
1226,Black Kikimora,くろいキキーモラ,Red,,Attack,Single,V1226,1641256514568,Black Kikimora
1397,Eternal Sailor Chibi Moon,エターナルセーラーちびムーン,Red,,Balance,Single,V1286,1641256515169,Eternal Sailor Chibi Moon
1229,Zed,ゼット,Red,,Balance,Single,V1229,1679868111032,Zed
5534,,,,,,,,1656742436668,
4338,Momoko Asuka,飛鳥ももこ,Yellow,,HP,Single,V4338,1657461422519,Momoko Asuka
3290,Otomo Prince,オトモ王子（魚）,Green,Yellow,Recover,Single,V3011,1660699079457,Otomo Prince
4141,Nyaordo,ニャオルド,Yellow,,HP,Single,,1669255609831,Nyaordo
5298,Trend Girl Nina-chan,トレンドガールニナちゃん,Purple,,Recover,Single,V5027,1676295050297,Trend Girl Nina-chan
5249,Shounosuke Hijirisawa,聖澤庄之助,Purple,,HP,Single,,1673647648571,Shounosuke Hijirisawa/Purple
2153,Tsumugi,ツムギ,Blue,Red,HP,Single,,1673648847379,Tsumugi
1248,Ocean Prince (Matsu),さかな王子（松）,Red,,Recover,Single,,1641256516137,Ocean Prince (Matsu)
1277,Shinjiro Aragaki,荒垣真次郎,Red,,HP,Single,V1277,1641256516669,Shinjiro Aragaki
1509,Takoyaki,たこやき,Red,,Balance,Single,,1641256517988,Takoyaki
2272,6th Angel,第6使徒,Blue,,Balance,Single,,1641256519936,6th Angel
5266,Big Popoi,おおきいポポイ,Purple,Blue,HP,Single,V2022,1641256526945,Big Popoi
1303,Lupin III (Red),ルパン三世（赤）,Red,,Balance,Single,V2302,1641256515954,Lupin III (Red)
2214,Arle ver. PuyoChron,アルル ver.ぷよクロ,Blue,,Attack,Single,V2012,1641256522831,Arle ver. PuyoChron
2036,Arle ver. PuyoTet,アルル ver.ぷよテト,Blue,,HP,Single,V2012,1641256523196,Arle ver. PuyoTet
5076,Sucre,シュクール,Purple,,HP,Single,,1700714313381,Sucre
1098,Toule,トゥール,Red,,HP,Single,,1683965302478,Toule
5390,Toshiro Hijikata,土方十四郎,Purple,,Balance,Single,V5390,1684815625811,Toshiro Hijikata
4039,Rabbit Prince,うさぎ王子,Yellow,,Balance,Single,V4011,1686574873563,Rabbit Prince
5427,Shocker Combatrisu,ショッカー戦闘員リス,Purple,,Balance,Single,,1686270625410,Shocker Combatrisu/Purple
5350,Shimarisu,嶋リス,Purple,,Balance,Single,,1686270625616,Shimarisu/Purple
5271,Shinjirisu,シンジリス,Purple,,Balance,Single,,1686270625887,Shinjirisu
2341,Aikorisu,あいこリス,Blue,,Balance,Single,,1686271227847,Aikorisu
1421,Subarisu,スバリス,Red,,Balance,Single,,1686271828862,Subarisu/Red
2212,Arle ver. Battle,アルル ver.バトル,Blue,,Attack,Single,V2012,1687068118283,Arle ver. Battle
5501,Purple Material Puyo,むらさき素材ぷよ,Purple,,Balance,Single,,1701944447512,Material Puyo/Purple
1406,Cure Rouge,キュアルージュ,Red,,Attack,Single,V1406,1692621776380,Cure Rouge
1163,Yoh,ヨウ,Red,,HP,Single,,1688301821059,Yoh
5213,Vacation Ragnus,バカンスのラグナス,Purple,,HP,Single,V5024,1686741690090,Vacation Ragnus
5031,Peruvis,ペルヴィス,Purple,,Attack,Single,V5031,1710431872347,Peruvis
1164,Titus,ティータス,Red,,Balance,Single,,1708119287757,Titus
1228,Valentines Prezzie,バレンタインプレーゼ,Red,,Balance,Single,,1707338492201,Valentines Prezzie
4065,Pon'upopo,ポンウポポ,Yellow,,HP,Single,,1710445077030,Pon'upopo
5070,Sharl,シャルル,Purple,,Attack,Single,,1692334351406,Sharl
5268,Shinji ver. Plugsuit,シンジ ver.プラグスーツ,Purple,,Attack,Single,,1708881697617,Shinji ver. Plugsuit
4103,Potalier,ポターリエ,Yellow,,HP,Single,,1692847994743,Potalier
5115,Ruda,ルーダ,Purple,,HP,Single,,1697761311154,Ruda
5096,Sumire,スミレ,Purple,,Attack,Single,,1703536576342,Sumire
4317,Whole-fish Miyabi,おかしらつきのミヤビ,Yellow,Red,Recover,Single,V1093,1704201515130,Whole-fish Miyabi
5207,Skill Pusler,スキルプースラ,Purple,,Balance,Single,,1702029667029,Pusler/Purple
1083,Zara,ザラ,Red,,Attack,Single,V1083,1702646019360,Zara
5061,Rasetsu,ラセツ,Purple,,Attack,Single,,1703367941975,Rasetsu
5083,Rufus,ルファス,Purple,,Attack,Single,V5083,1702443788767,Rufus
3123,Perin,ペリン,Green,,Attack,Single,,1705632962553,Perin
4113,Alrischa,アルリシャ,Yellow,Blue,Balance,Single,V4113,1704833589186,Alrischa
2221,Aqua Hamushter,アクアハムタス,Blue,,HP,Single,,1706696307113,Hamushter/Blue
5058,Salome,サロメ,Purple,,HP,Single,V5058,1708829470992,Salome
1107,Tera,テラ,Red,Purple,Balance,Single,V1107,1710128761594,Tera
5113,Pollux,ポルックス,Purple,Yellow,Balance,Single,V5113,1708901507236,Pollux
2053,Applepaina,アップルパイナ,Blue,,Recover,Single,,1710191778903,Applepaina
2111,Blake,ブレイク,Blue,,HP,Single,,1641256527336,Blake
2704,Blue Puyo Choco,あおぷよチョコ,Blue,,Recover,Single,,1641256527875,Blue Puyo Choco
2703,Blue Puyo Jelly,あおぷよゼリー,Blue,,Attack,Single,,1641256528069,Blue Puyo Jelly
2106,Buechee,ブーチー,Blue,,HP,Single,,1641256528313,Buechee
