card_id,char_id,rarity,rarity_modifier,name,name_normalized,jp_name,jp_name_normalized,link_name,link_name_normalized,card_type,updated_at,main_color,side_color
129605,1296,5,,Chuukichi Paprisu,chuukichi paprisu,中吉パプリス,中吉パプリス,Chuukichi Paprisu,chuukichi paprisu,character,1703969251177,Red,
320704,3207,4,4,HP Pusler,hp pusler,たいりょくプースラ,たいりょくプースラ,Pusler/Green/★4,pusler/green,character,1702029666940,Green,
256706,2375,6,6,Fluffy Needlework Set,fluffy needlework set,もこもこさいほうセット,もこもこさいほうセット,Rabbit Tera-chan/Materials/★6,rabbit tera-chan/materials,material,1691336447203,Blue,
533506,5335,6,6-1,Christmash Salome,christmash salome,クリスマしゅサロメ,クリスマしゅサロメ,Christmash Salome/★6-1,christmash salome,character,1708830071359,Purple,
507007,5070,7,,Sharl,sharl,シャルル,シャルル,Sharl,sharl,character,1692334351466,Purple,
155116,5335,6,6-2,Fluffy Pillow (Red),fluffy pillow (red),ふかふかまくら（赤）,ふかふかまくら(赤),Christmash Salome/Materials/★6-2,christmash salome/materials,material,1708830071352,Red,
200101,2001,1,1,Blue Paprisu,blue paprisu,あおいパプリス,あおいパプリス,Paprisu/Blue/★1,paprisu/blue,character,1709512472725,Blue,
237207,2372,7,,Arle ver. Sakura Kinomoto,arle ver. sakura kinomoto,アルル ver.木之本桜,アルル ver.木之本桜,Arle ver. Sakura Kinomoto,arle ver. sakura kinomoto,character,1705668368075,Blue,
515905,5159,5,,Faith,faith,フェイス,フェイス,Faith,faith,character,1702715028053,Purple,
112606,1126,6,,Dongdae,dongdae,ドンデ,ドンデ,Dongdae,dongdae,character,1706833742073,Red,
109105,1091,5,,Albert ver. Holy Night,albert ver. holy night,アルベルト ver.聖夜,アルベルト ver.聖夜,Albert ver. Holy Night,albert ver. holy night,character,1703075683788,Red,
109107,1091,7,,Albert ver. Holy Night,albert ver. holy night,アルベルト ver.聖夜,アルベルト ver.聖夜,Albert ver. Holy Night,albert ver. holy night,character,1703075683841,Red,
309707,3097,7,,Josef,josef,ヨーゼフ,ヨーゼフ,Josef,josef,character,1705652166167,Green,
153606,1237,6,6,Power-Enhancing Kick Shoes,power-enhancing kick shoes,キック力増強シューズ,キック力増強シューズ,Conan Edogawa/Materials/★6,conan edogawa/materials,material,1659536258537,Red,
131406,1314,6,,Dragondance Fangzhang,dragondance fangzhang,龍人の演舞ホウジョウ,龍人の演舞ホウジョウ,Dragondance Fangzhang,dragondance fangzhang,character,1641034205796,Red,
311804,3118,4,,Inoha,inoha,イノハ,イノハ,Inoha,inoha,character,1641035260155,Green,
120407,1204,7,,Coffee Shop Amitie,coffee shop amitie,喫茶店のアミティ,喫茶店のアミティ,Coffee Shop Amitie,coffee shop amitie,character,1641034177040,Red,
114205,1142,5,,Congardo,congardo,コンガルド,コンガルド,Congardo,congardo,character,1641034177678,Red,
104305,1043,5,,Chef Klug,chef klug,コック姿のクルーク,コック姿のクルーク,Chef Klug,chef klug,character,1641034173091,Red,
104405,1044,5,,Chef Feli,chef feli,コック姿のフェーリ,コック姿のフェーリ,Chef Feli,chef feli,character,1641034172765,Red,
113207,1132,7,,Dini,dini,ディニ,ディニ,Dini,dini,character,1641034202808,Red,
123705,1237,5,,Conan Edogawa,conan edogawa,江戸川コナン,江戸川コナン,Conan Edogawa,conan edogawa,character,1659536258560,Red,
131407,1314,7,,Dragondance Fangzhang,dragondance fangzhang,龍人の演舞ホウジョウ,龍人の演舞ホウジョウ,Dragondance Fangzhang,dragondance fangzhang,character,1641034205794,Red,
133707,1337,7,,Doremi Harukaze,doremi harukaze,春風どれみ,春風どれみ,Doremi Harukaze,doremi harukaze,character,1657461422450,Red,
139407,1394,7,,Dream Satan,dream satan,ドリームサタン,ドリームサタン,Dream Satan,dream satan,character,1673650048330,Red,Green
136906,1369,6,6,Ecolo ver. Enma Daio,ecolo ver. enma daio,エコロ ver.閻魔大王,エコロ ver.閻魔大王,Ecolo ver. Enma Daio/Red/★6,ecolo ver. enma daio/red,character,1659476857795,Red,
113605,1136,5,,Dugtt,dugtt,ダット,ダット,Dugtt,dugtt,character,1673650647715,Red,
155406,1394,6,6,Saturn Tiara,saturn tiara,サターンティアラ,サターンティアラ,Dream Satan/Materials/★6,dream satan/materials,material,1673650048345,Red,
133706,1337,6,,Doremi Harukaze,doremi harukaze,春風どれみ,春風どれみ,Doremi Harukaze,doremi harukaze,character,1657461422450,Red,
102704,1027,4,,Edgar,edgar,エドガー,エドガー,Edgar,edgar,character,1710186375288,Red,
101604,1016,4,,Flame Dragorune,flame dragorune,フレイムドラゴルン,フレイムドラゴルン,Flame Dragorune,flame dragorune,character,1686318640521,Red,
106903,1069,3,,Clioné,clione,クリオネェ,クリオネェ,Clioné,clione,character,1710445677685,Red,
150605,1029,5,5,Red Enchanted Mirror,red enchanted mirror,あかい魔鏡,あかい魔鏡,Doppelganger Arle/Materials/★5,doppelganger arle/materials,material,1686573670134,Red,
103005,1030,5,,Dapper Bones,dapper bones,おしゃれコウベ,おしゃれコウベ,Dapper Bones,dapper bones,character,1686573670195,Red,
103007,1030,7,,Dapper Bones,dapper bones,おしゃれコウベ,おしゃれコウベ,Dapper Bones,dapper bones,character,1686573670202,Red,
103004,1030,4,,Dapper Bones,dapper bones,おしゃれコウベ,おしゃれコウベ,Dapper Bones,dapper bones,character,1686573670202,Red,
115506,1155,6,,Darjeelia,darjeelia,ダージリア,ダージリア,Darjeelia,darjeelia,character,1704151709047,Red,
109707,1097,7,,Clemens,clemens,クレメンス,クレメンス,Clemens,clemens,character,1705773983786,Red,
316405,3164,5,,Jotom,jotom,ヨトム,ヨトム,Jotom,jotom,character,1708119287910,Green,
555205,5335,5,5,Big Stocking,big stocking,大きなくつした,大きなくつした,Christmash Salome/Materials/★5,christmash salome/materials,material,1708830071362,Purple,
313504,3135,4,,Johann,johann,ヨハン,ヨハン,Johann,johann,character,1701527995336,Green,
103706,1037,6,,Draude III,draude iii,ドラウド3世,ドラウド3世,Draude III,draude iii,character,1710427669010,Red,
115504,1155,4,,Darjeelia,darjeelia,ダージリア,ダージリア,Darjeelia,darjeelia,character,1704151708994,Red,
114104,1141,4,,Cocoruco,cocoruco,ココルコ,ココルコ,Cocoruco,cocoruco,character,1691334646602,Red,
320705,3207,5,5,HP Pusler,hp pusler,たいりょくプースラ,たいりょくプースラ,Pusler/Green/★5,pusler/green,character,1702029666936,Green,
116205,1162,5,,Clifford,clifford,クリフォード,クリフォード,Clifford,clifford,character,1706486876673,Red,
209604,2096,4,,Asagao,asagao,アサガオ,アサガオ,Asagao,asagao,character,1700714313544,Blue,
223205,2232,5,,Arle ver. Sakura,arle ver. sakura,アルル ver.さくら,アルル ver.さくら,Arle ver. Sakura,arle ver. sakura,character,1708881702005,Blue,
112305,1123,5,,Dyne,dyne,ダイン,ダイン,Dyne,dyne,character,1698178965490,Red,
306107,3061,7,,Iyo,iyo,イヨ,イヨ,Iyo,iyo,character,1698235976059,Green,
112304,1123,4,,Dyne,dyne,ダイン,ダイン,Dyne,dyne,character,1698178965496,Red,
109706,1097,6,,Clemens,clemens,クレメンス,クレメンス,Clemens,clemens,character,1705773983741,Red,
309704,3097,4,,Josef,josef,ヨーゼフ,ヨーゼフ,Josef,josef,character,1705652166117,Green,
309706,3097,6,,Josef,josef,ヨーゼフ,ヨーゼフ,Josef,josef,character,1705652166161,Green,
533504,5335,4,4,Good Girl Salome,good girl salome,よいこのサロメ,よいこのサロメ,Christmash Salome/★4,christmash salome,character,1708830071296,Purple,
431605,4316,5,,Santa Mentor Rozatte,santa mentor rozatte,サンタの師ローザッテ,サンタの師ローザッテ,Santa Mentor Rozatte,santa mentor rozatte,character,1702646619598,Yellow,Red
129206,1292,6,,Ecolon,ecolon,エコロン,エコロン,Ecolon,ecolon,character,1708543747133,Red,
102607,1026,7,,Floré,flore,フローレ,フローレ,Floré,flore,character,1710185774833,Red,
103703,1037,3,,Draude III,draude iii,ドラウド3世,ドラウド3世,Draude III,draude iii,character,1710427668996,Red,
108204,1082,4,,Erik,erik,エリク,エリク,Erik,erik,character,1641034210023,Red,
316307,3163,7,,Jin,jin,ジン,ジン,Jin,jin,character,1673649448337,Green,
139906,1399,6,,Super Sailor Pluto,super sailor pluto,スーパーセーラープルート,スーパーセーラープルート,Eternal Sailor Pluto/★6,eternal sailor pluto,character,1641034210976,Red,
355406,3273,6,6-1,Motivating Happi Coat (Green),motivating happi coat (green),気合のハッピ(緑),気合のハッピ(緑),Exspatulary Empusa/Materials/★6-1,exspatulary empusa/materials,material,1641035240232,Green,
139406,1394,6,6,Satan Saturn,satan saturn,サタンサターン,サタンサターン,Dream Satan/★6,dream satan,character,1673650048329,Red,Green
108207,1082,7,,Erik,erik,エリク,エリク,Erik,erik,character,1641034210031,Red,
138306,1383,6,,Even Stranger Klug,even stranger klug,もっとあやしいクルーク,もっとあやしいクルーク,Even Stranger Klug,even stranger klug,character,1641035857540,Red,Purple
139405,1394,5,5,Mega Satan,mega satan,メガサタン,メガサタン,Dream Satan/★5,dream satan,character,1673650048329,Red,
139806,1398,6,6,Super Sailor Mars,super sailor mars,スーパーセーラーマーズ,スーパーセーラーマーズ,Eternal Sailor Mars/★6,eternal sailor mars,character,1673567846990,Red,
256206,2258,6,6-1,Glittering Hat (Blue),glittering hat (blue),きらびやかなハット（青）,きらびやかなハット(青),Glittering Elnath/Materials/★6-1,glittering elnath/materials,material,1641034630951,Blue,
155516,3273,6,6-2,Motivating Happi Coat (Red),motivating happi coat (red),気合のハッピ(赤),気合のハッピ(赤),Exspatulary Empusa/Materials/★6-2,exspatulary empusa/materials,material,1641035240244,Red,
225816,2258,6,6-2,Glittering Elnath S,glittering elnath,きらびやかなエルナト・S,きらびやかなエルナト,Glittering Elnath/★6-2,glittering elnath,character,1641056671452,Blue,Red
316306,3163,6,,Jin,jin,ジン,ジン,Jin,jin,character,1673649448354,Green,
120505,1205,5,,Explorer Ringo,explorer ringo,探検家のりんご,探検家のりんご,Explorer Ringo,explorer ringo,character,1641034211614,Red,
154406,1305,6,6,Ecolo Intel,ecolo intel,エコロの情報,エコロの情報,Fujiko Mine ver. PuyoQuest/Materials/★6,fujiko mine ver. puyoquest/materials,material,1673567846840,Red,
104005,1040,5,,Fried Paprisu,fried paprisu,フライドパプリス,フライドパプリス,Fried Paprisu,fried paprisu,character,1686271828332,Red,
139505,1395,5,5,Elizarisu,elizarisu,エリザリス,エリザリス,Elizarisu/Red/★5,elizarisu/red,character,1686271828833,Red,
102705,1027,5,,Edgar,edgar,エドガー,エドガー,Edgar,edgar,character,1710186375289,Red,
102606,1026,6,,Floré,flore,フローレ,フローレ,Floré,flore,character,1710185774812,Red,
306104,3061,4,,Iyo,iyo,イヨ,イヨ,Iyo,iyo,character,1698235976053,Green,
150606,1029,6,6,Crimson Enchanted Mirror,crimson enchanted mirror,真紅の魔鏡,真紅の魔鏡,Doppelganger Arle/Materials/★6,doppelganger arle/materials,material,1686573670142,Red,
105907,1059,7,,Fred,fred,フレッド,フレッド,Fred,fred,character,1705334128207,Red,
316404,3164,4,,Jotom,jotom,ヨトム,ヨトム,Jotom,jotom,character,1708119287897,Green,
123607,1236,7,,Firefighter Suzaku,firefighter suzaku,火消しのスザク,火消しのスザク,Firefighter Suzaku,firefighter suzaku,character,1688301821194,Red,
206707,2067,7,,Eldur,eldur,エルドゥール,エルドゥール,Eldur,eldur,character,1710434273835,Blue,Red
125707,1257,7,,Dusklight Doppelganger Arle,dusklight doppelganger arle,うすやみのDGアルル,うすやみのdgアルル,Dusklight Doppelganger Arle,dusklight doppelganger arle,character,1701547197773,Red,Purple
313505,3135,5,,Johann,johann,ヨハン,ヨハン,Johann,johann,character,1701527995302,Green,
507005,5070,5,,Sharl,sharl,シャルル,シャルル,Sharl,sharl,character,1692334351468,Purple,
306106,3061,6,,Iyo,iyo,イヨ,イヨ,Iyo,iyo,character,1698235976068,Green,
306105,3061,5,,Iyo,iyo,イヨ,イヨ,Iyo,iyo,character,1698235976087,Green,
313506,3135,6,,Johann,johann,ヨハン,ヨハン,Johann,johann,character,1701527995319,Green,
129205,1292,5,,Ecolon,ecolon,エコロン,エコロン,Ecolon,ecolon,character,1708543751136,Red,
515906,5159,6,,Faith,faith,フェイス,フェイス,Faith,faith,character,1702715028090,Purple,
107405,1074,5,,Floré ver. Holy Night,flore ver. holy night,フローレ ver.聖夜,フローレ ver.聖夜,Floré ver. Holy Night,flore ver. holy night,character,1703060072943,Red,
107407,1074,7,,Floré ver. Holy Night,flore ver. holy night,フローレ ver.聖夜,フローレ ver.聖夜,Floré ver. Holy Night,flore ver. holy night,character,1703060072915,Red,
107404,1074,4,,Floré ver. Holy Night,flore ver. holy night,フローレ ver.聖夜,フローレ ver.聖夜,Floré ver. Holy Night,flore ver. holy night,character,1703060072940,Red,
106404,1064,4,,Fanwool,fanwool,ファンウール,ファンウール,Fanwool,fanwool,character,1710195981639,Red,
206706,2067,6,,Eldur,eldur,エルドゥール,エルドゥール,Eldur,eldur,character,1710434273886,Blue,Red
206705,2067,5,,Eldur,eldur,エルドゥール,エルドゥール,Eldur,eldur,character,1710434273856,Blue,
103705,1037,5,,Draude III,draude iii,ドラウド3世,ドラウド3世,Draude III,draude iii,character,1710427669022,Red,
210706,2107,6,,Foehn,foehn,フェーン,フェーン,Foehn,foehn,character,1710428269468,Blue,Red
102604,1026,4,,Floré,flore,フローレ,フローレ,Floré,flore,character,1710185774790,Red,
102706,1027,6,,Edgar,edgar,エドガー,エドガー,Edgar,edgar,character,1710186375290,Red,Green
102707,1027,7,,Edgar,edgar,エドガー,エドガー,Edgar,edgar,character,1710186375304,Red,Green
150505,1037,5,5,Ripe Tomato Juice,ripe tomato juice,完熟トマトジュース,完熟トマトジュース,Draude III/Materials/★5,draude iii/materials,material,1710427669020,Red,
108205,1082,5,,Erik,erik,エリク,エリク,Erik,erik,character,1641034210022,Red,
108206,1082,6,,Erik,erik,エリク,エリク,Erik,erik,character,1641034210029,Red,
111806,1118,6,,Gensan,gensan,ゲンサン,ゲンサン,Gensan,gensan,character,1641034220554,Red,
120506,1205,6,,Explorer Ringo,explorer ringo,探検家のりんご,探検家のりんご,Explorer Ringo,explorer ringo,character,1641034211615,Red,
121306,1213,6,,Gardening Kikimora,gardening kikimora,園芸のキキーモラ,園芸のキキーモラ,Gardening Kikimora,gardening kikimora,character,1641034218971,Red,
121406,1214,6,,Rulue ver. PuyoChron,rulue ver. puyochron,ルルー ver.ぷよクロ,ルルー ver.ぷよクロ,Rulue ver. PuyoChron,rulue ver. puyochron,character,1641034287805,Red,
123105,1231,5,,Gemini Sunrise,gemini sunrise,ジェミニ・サンライズ,ジェミニ・サンライズ,Gemini Sunrise,gemini sunrise,character,1641034219582,Red,
123207,1232,7,,Floré ver. Erica,flore ver. erica,フローレ ver.エリカ,フローレ ver.エリカ,Floré ver. Erica,flore ver. erica,character,1641034215900,Red,
130206,1302,6,,Fujiko Mine,fujiko mine,峰不二子,峰不二子,Fujiko Mine,fujiko mine,character,1641034217675,Red,
136806,1368,6,,Feli ver. Neko Musume,feli ver. neko musume,フェーリ ver.ねこ娘,フェーリ ver.ねこ娘,Feli ver. Neko Musume,feli ver. neko musume,character,1641034213304,Red,
154405,1305,5,5,Baldanders Intel,baldanders intel,バルトアンデルスの情報,バルトアンデルスの情報,Fujiko Mine ver. PuyoQuest/Materials/★5,fujiko mine ver. puyoquest/materials,material,1673567846845,Red,
184404,184403L,4,,Genius Paprisu,genius paprisu,てんさいパプリス（赤）,てんさいパプリス(赤),Genius Paprisu/Red/★4,genius paprisu/red,character,1641034220226,Red,
184405,184403L,5,,Genius Paprisu,genius paprisu,てんさいパプリス（赤）,てんさいパプリス(赤),Genius Paprisu/Red/★5,genius paprisu/red,character,1641034220241,Red,
306604,3066,4,,Jose,jose,ジョゼ,ジョゼ,Jose,jose,character,1659534458595,Green,
327306,3273,6,6-1,Exspatulary Empusa,exspatulary empusa,コテコテのエムプーサ,コテコテのエムプーサ,Exspatulary Empusa/★6-1,exspatulary empusa,character,1641035240221,Green,
355405,3273,5,,Artisanal Spatula,artisanal spatula,職人のコテ,職人のコテ,Exspatulary Empusa/Materials/★5,exspatulary empusa/materials,material,1641035240236,Green,
152406,1205,6,,Exploration Lantern,exploration lantern,たんけんランタン,たんけんランタン,Explorer Ringo/Materials/★6,explorer ringo/materials,material,1641034211619,Red,
136807,1368,7,,Feli ver. Neko Musume,feli ver. neko musume,フェーリ ver.ねこ娘,フェーリ ver.ねこ娘,Feli ver. Neko Musume,feli ver. neko musume,character,1641034213305,Red,
